time centers	number conc comb	mass conc comb	number conc BBHG	mass conc BBHG	number conc BBLG	mass conc BBLG	"this is for 20120601 sp244 using calib ID 8,9 (linear fits) with AD corr added, file x001-x013"																						
6-1-2012 15:39:30	0.6	0.00259265	0.6	0.00176559	0.533333	0.00260518																							
6-1-2012 15:40:30	0.666563	0.000717219	0.666563	0.000717219	0.666563	0.000733746																							
6-1-2012 15:41:30	0.600064	0.00206287	0.600064	0.00187978	0.600064	0.00208791																							
6-1-2012 15:42:30	0.730707	0.00125537	0.730707	0.00125537	0.730707	0.00127958																							
6-1-2012 15:43:30	0.602253	0.000902272	0.602253	0.000902272	0.602253	0.00091455																							
6-1-2012 15:44:30	0.797321	0.00123926	0.797321	0.00123926	0.797321	0.00126293																							
6-1-2012 15:45:30	0.399891	0.00114304	0.399891	0.00114304	0.399891	0.00114361																							
6-1-2012 15:46:30	1.07063	0.00193155	1.07063	0.00177115	1.07063	0.00196459																							
6-1-2012 15:47:30	1.13366	0.00332981	1.13366	0.0032355	1.13366	0.00335883																							
6-1-2012 15:48:30	1.19925	0.00223271	1.19925	0.00223271	1.19925	0.00226631																							
6-1-2012 15:49:30	0.797532	0.000417296	0.797532	0.000417296	0.797532	0.000451645																							
6-1-2012 15:50:30	1.2041	0.00298822	1.2041	0.00298822	1.2041	0.0030268																							
6-1-2012 15:51:30	0.866573	0.00152455	0.866573	0.00152455	0.866573	0.00155751																							
6-1-2012 15:52:30	0.866787	0.00243201	0.866787	0.00243201	0.866787	0.00246524																							
6-1-2012 15:53:30	0.595965	0.000961371	0.595965	0.000961371	0.595965	0.000990034																							
6-1-2012 15:54:30	0.670856	0.000532607	0.670856	0.000532607	0.670856	0.000543823																							
6-1-2012 15:55:30	1.00021	0.00153039	1.00021	0.00153039	1.00021	0.00155267																							
6-1-2012 15:56:30	0.733746	0.000483199	0.733746	0.000483199	0.733746	0.000506017																							
6-1-2012 15:57:30	0.999526	0.000653072	0.999526	0.000653072	0.999526	0.000683371																							
6-1-2012 15:58:30	0.930633	0.00516156	0.930633	0.00341468	0.930633	0.00516287																							
6-1-2012 15:59:30	1.00004	0.00180842	1.00004	0.00180842	1.00004	0.00182421																							
6-1-2012 16:00:30	1.0699	0.000819183	1.0699	0.000819183	1.0699	0.000854577																							
6-1-2012 16:01:30	0.664509	0.00203103	0.664509	0.00203103	0.664509	0.00205597																							
6-1-2012 16:02:30	0.936304	0.00145823	0.936304	0.00145823	0.936304	0.00149342																							
6-1-2012 16:03:30	0.531735	0.000613782	0.531735	0.000613782	0.531735	0.000627087																							
6-1-2012 16:04:30	0.80259	0.000613535	0.80259	0.000613535	0.80259	0.000641477																							
6-1-2012 16:05:30	0.933442	0.0019193	0.933442	0.0019193	0.933442	0.00193802																							
6-1-2012 16:06:30	0.597757	0.00113764	0.597757	0.00113764	0.597757	0.0011525																							
6-1-2012 16:07:30	0.267683	0.000424027	0.267683	0.000424027	0.267683	0.000422152																							
6-1-2012 16:08:30	0.662404	0.000604427	0.662404	0.000604427	0.662404	0.00062441																							
6-1-2012 16:09:30	0.469647	0.00230052	0.469647	0.00204708	0.469647	0.00232162																							
6-1-2012 16:10:30	0.797434	0.00116665	0.797434	0.00116665	0.797434	0.00118734																							
6-1-2012 16:11:30	0.466656	0.000679597	0.466656	0.000679597	0.466656	0.00070357																							
6-1-2012 16:12:30	0.468071	0.000855175	0.468071	0.000855175	0.468071	0.000861287																							
6-1-2012 16:13:30	0.531692	0.000648382	0.531692	0.000648382	0.531692	0.000665788																							
6-1-2012 16:14:30	0.93632	0.00214219	0.93632	0.00214219	0.93632	0.00215202																							
6-1-2012 16:15:30	0.800095	0.0021778	0.800095	0.00193917	0.800095	0.00219396																							
6-1-2012 16:16:30	1.39532	0.00185296	1.39532	0.00185296	1.39532	0.00188125																							
6-1-2012 16:17:30	0.669015	0.000441448	0.669015	0.000441448	0.669015	0.000460913																							
6-1-2012 16:18:30	0.73076	0.00149313	0.73076	0.00149313	0.73076	0.00151028																							
6-1-2012 16:19:30	1.40513	0.00238796	1.40513	0.00238796	1.40513	0.00242226																							
6-1-2012 16:20:30	0.666766	0.0011919	0.666766	0.0011919	0.666766	0.00120792																							
6-1-2012 16:21:30	0.79683	0.00136174	0.79683	0.00136174	0.79683	0.00139419																							
6-1-2012 16:22:30	0.733557	0.00058307	0.733557	0.00058307	0.733557	0.000607079																							
6-1-2012 16:23:30	1.00322	0.0020136	1.00322	0.0020136	1.00322	0.00204569																							
6-1-2012 16:24:30	0.800041	0.00281649	0.800041	0.00148186	0.800041	0.00283746																							
6-1-2012 16:25:30	0.66439	0.000739327	0.66439	0.000739327	0.66439	0.000755481																							
6-1-2012 16:26:30	0.802855	0.00155992	0.802855	0.00155992	0.802855	0.00155516																							
6-1-2012 16:27:30	1.19968	0.0010939	1.19968	0.0010939	1.13303	0.0011124																							
6-1-2012 16:28:30	0.533217	0.000694267	0.533217	0.000694267	0.533217	0.000711608																							
6-1-2012 16:29:30	0.664859	0.00130611	0.664859	0.00130611	0.664859	0.00130665																							
6-1-2012 16:30:30	0.668648	0.00107819	0.668648	0.00107819	0.668648	0.00111354																							
6-1-2012 16:31:30	0.533486	0.000463866	0.533486	0.000463866	0.4668	0.000475702																							
6-1-2012 16:32:30	0.599971	0.00187411	0.599971	0.00130182	0.599971	0.00189188																							
6-1-2012 16:33:30	0.398553	0.00125374	0.398553	0.0011884	0.398553	0.00126561																							
6-1-2012 16:34:30	0.733589	0.0013534	0.733589	0.0013534	0.6669	0.00136452																							
6-1-2012 16:35:30	0.869469	0.00253747	0.869469	0.00253747	0.869469	0.00253158																							
6-1-2012 16:36:30	0.59805	0.00143416	0.59805	0.00143416	0.59805	0.00146199																							
6-1-2012 16:37:30	0.668721	0.00462004	0.668721	0.00311788	0.668721	0.00463763																							
6-1-2012 16:38:30	0.733447	0.00133379	0.733447	0.00133379	0.733447	0.00134334																							
6-1-2012 16:39:30	0.599898	0.000405857	0.599898	0.000405857	0.599898	0.000426172																							
6-1-2012 16:40:30	0.599983	0.0012018	0.599983	0.0012018	0.599983	0.0012165																							
6-1-2012 16:41:30	0.933159	0.00191506	0.933159	0.00191506	0.933159	0.00192364																							
6-1-2012 16:42:30	0.863492	0.000879582	0.863492	0.000879582	0.863492	0.000904132																							
6-1-2012 16:43:30	1.27132	0.00210408	1.27132	0.00210408	1.20441	0.00212534																							
6-1-2012 16:44:30	0.666674	0.00116383	0.666674	0.00116383	0.666674	0.0012021																							
6-1-2012 16:45:30	0.932818	0.00132078	0.932818	0.00132078	0.932818	0.00134093																							
6-1-2012 16:46:30	0.867115	0.00151503	0.867115	0.00151503	0.867115	0.00154181																							
6-1-2012 16:47:30	0.999973	0.00234276	0.999973	0.00234276	0.999973	0.00236508																							
6-1-2012 16:48:30	0.599986	0.00046714	0.599986	0.00046714	0.599986	0.000492829																							
6-1-2012 16:49:30	0.599932	0.000901975	0.599932	0.000901975	0.599932	0.000931797																							
6-1-2012 16:50:30	1.46665	0.0014877	1.46665	0.0014877	1.46665	0.00152033																							
6-1-2012 16:51:30	0.863809	0.00218917	0.863809	0.00218917	0.863809	0.00220183																							
6-1-2012 16:52:30	0.733245	0.000999314	0.733245	0.000999314	0.733245	0.00101781																							
6-1-2012 16:53:30	1.33809	0.00261539	1.33809	0.00261539	1.33809	0.00263287																							
6-1-2012 16:54:30	1.39956	0.00213309	1.39956	0.00213309	1.39956	0.00217309																							
6-1-2012 16:55:30	0.533489	0.00175526	0.533489	0.00175526	0.533489	0.00183187																							
6-1-2012 16:56:30	0.933087	0.00136909	0.933087	0.00136909	0.933087	0.00139723																							
6-1-2012 16:57:30	0.863598	0.00126103	0.863598	0.00126103	0.863598	0.00128906																							
6-1-2012 16:58:30	1.07063	0.00147112	1.07063	0.00147112	1.07063	0.00149716																							
6-1-2012 16:59:30	0.800133	0.00199876	0.800133	0.00199876	0.800133	0.00201797																							
6-1-2012 17:00:30	0.333341	0.000351636	0.333341	0.000351636	0.333341	0.000363094																							
6-1-2012 17:01:30	0.999962	0.00163195	0.999962	0.00163195	0.999962	0.00166331																							
6-1-2012 17:02:30	0.799623	0.00145847	0.799623	0.00145847	0.799623	0.00146862																							
6-1-2012 17:03:30	1.0635	0.00163518	1.0635	0.00163518	1.0635	0.00166385																							
6-1-2012 17:04:30	0.267657	0.000568692	0.267657	0.000568692	0.267657	0.000572319																							
6-1-2012 17:05:30	0.799655	0.00205998	0.799655	0.00174807	0.733017	0.00206565																							
6-1-2012 17:06:30	0.733477	0.00141236	0.733477	0.00141236	0.733477	0.00144402																							
6-1-2012 17:07:30	0.733553	0.00136489	0.733553	0.00136489	0.733553	0.0013712																							
6-1-2012 17:08:30	0.996588	0.00153445	0.996588	0.00153445	0.996588	0.00154758																							
6-1-2012 17:09:30	0.601956	0.000758067	0.601956	0.000758067	0.601956	0.000768871																							
6-1-2012 17:10:30	0.8005	0.00226132	0.8005	0.00226132	0.8005	0.00226757																							
6-1-2012 17:11:30	0.732934	0.000423266	0.732934	0.000423266	0.732934	0.000448815																							
6-1-2012 17:12:30	0.533356	0.00123778	0.533356	0.00123778	0.533356	0.00125242																							
6-1-2012 17:13:30	0.664637	0.00131079	0.664637	0.00131079	0.664637	0.00130492																							
6-1-2012 17:14:30	0.401448	0.000439808	0.401448	0.000439808	0.401448	0.000453572																							
6-1-2012 17:15:30	0.929708	0.0019406	0.929708	0.0019406	0.929708	0.00197432																							
6-1-2012 17:16:30	0.602114	0.00115744	0.602114	0.00115744	0.602114	0.00116891																							
6-1-2012 17:17:30	1.19958	0.00169641	1.19958	0.00169641	1.19958	0.00172618																							
6-1-2012 17:18:30	0.728344	0.00259555	0.728344	0.00253988	0.728344	0.00261761																							
6-1-2012 17:19:30	0.537134	0.000443494	0.537134	0.000443494	0.537134	0.000460379																							
6-1-2012 17:20:30	0.866615	0.00142031	0.866615	0.00142031	0.866615	0.00143687																							
6-1-2012 17:21:30	0.733361	0.00108093	0.733361	0.00108093	0.733361	0.00109118																							
6-1-2012 17:22:30	0.799968	0.00344873	0.799968	0.00230197	0.799968	0.00346828																							
6-1-2012 17:23:30	0.996563	0.00243041	0.996563	0.00218595	0.996563	0.00246304																							
6-1-2012 17:24:30	0.601812	0.00136728	0.601812	0.00136728	0.601812	0.00136787																							
6-1-2012 17:25:30	0.466801	0.000520412	0.466801	0.000520412	0.466801	0.000532358																							
6-1-2012 17:26:30	0.797169	0.00151426	0.797169	0.00151426	0.797169	0.00153721																							
6-1-2012 17:27:30	0.800253	0.00143716	0.800253	0.00143716	0.800253	0.00144564																							
6-1-2012 17:28:30	0.600042	0.000641571	0.600042	0.000641571	0.600042	0.00066941																							
6-1-2012 17:29:30	0.469648	0.000896497	0.469648	0.000896497	0.469648	0.000913625																							
6-1-2012 17:30:30	0.866336	0.00355185	0.866336	0.00306316	0.866336	0.00356763																							
6-1-2012 17:31:30	1.18824	0.00228566	1.18824	0.00228566	1.18824	0.00232667																							
6-1-2012 17:32:30	0.471501	0.00110022	0.471501	0.00110022	0.471501	0.00110236																							
6-1-2012 17:33:30	0.73307	0.00235541	0.73307	0.00234079	0.73307	0.00237039																							
6-1-2012 17:34:30	0.93043	0.00116833	0.93043	0.00116833	0.93043	0.00118381																							
6-1-2012 17:35:30	0.86974	0.000911848	0.86974	0.000911848	0.86974	0.000941512																							
6-1-2012 17:36:30	0.66643	0.00122835	0.66643	0.00122835	0.66643	0.00124322																							
6-1-2012 17:37:30	0.466878	0.000868301	0.466878	0.000868301	0.466878	0.000870639																							
6-1-2012 17:38:30	0.797364	0.000559887	0.797364	0.000559887	0.797364	0.000576796																							
6-1-2012 17:39:30	0.334422	0.000547549	0.334422	0.000547549	0.334422	0.000564151																							
6-1-2012 17:40:30	0.725735	0.00206942	0.725735	0.00206942	0.725735	0.00207085																							
6-1-2012 17:41:30	0.471774	0.000443477	0.471774	0.000443477	0.471774	0.000460516																							
6-1-2012 17:42:30	0.796931	0.000568992	0.796931	0.000568992	0.796931	0.000599459																							
6-1-2012 17:43:30	1.00074	0.000989644	1.00074	0.000989644	0.934019	0.00101415																							
6-1-2012 17:44:30	0.936205	0.00133285	0.936205	0.00133285	0.936205	0.00135247																							
6-1-2012 17:45:30	0.663903	0.000731988	0.663903	0.000731988	0.663903	0.00075064																							
6-1-2012 17:46:30	0.669411	0.000937636	0.669411	0.000937636	0.669411	0.000958981																							
6-1-2012 17:47:30	0.398487	0.00137123	0.398487	0.00125578	0.398487	0.00138566																							
6-1-2012 17:48:30	0.866967	0.000804618	0.866967	0.000804618	0.866967	0.000827527																							
6-1-2012 17:49:30	0.601561	0.00121059	0.601561	0.00121059	0.601561	0.0012237																							
6-1-2012 17:50:30	0.533445	0.000365276	0.533445	0.000365276	0.533445	0.000380993																							
6-1-2012 17:51:30	1.06685	0.00430844	1.06685	0.00340083	1.06685	0.00431914																							
6-1-2012 17:52:30	0.797647	0.000784907	0.797647	0.000784907	0.797647	0.000822511																							
6-1-2012 17:53:30	0.534987	0.00130988	0.534987	0.00130988	0.534987	0.00132705																							
6-1-2012 17:54:30	0.731029	0.00143886	0.731029	0.00143886	0.731029	0.00145988																							
6-1-2012 17:55:30	0.802335	0.00281918	0.802335	0.00226203	0.802335	0.0028411																							
6-1-2012 17:56:30	0.463598	0.000355822	0.463598	0.000355822	0.463598	0.000375871																							
6-1-2012 17:57:30	1.67779	0.00256865	1.67779	0.00256865	1.67779	0.00262336																							
6-1-2012 17:58:30	5.11883	0.0052781	5.11883	0.0052781	5.11883	0.00545933																							
6-1-2012 17:59:30	7.15736	0.00625538	7.15736	0.00625538	7.15736	0.00638355																							
6-1-2012 18:00:30	4.66554	0.00311813	4.66554	0.00311813	4.66554	0.00326907																							
6-1-2012 18:01:30	1.79948	0.00116859	1.79948	0.00116859	1.79948	0.00123286																							
6-1-2012 18:02:30	1.13324	0.00115258	1.13324	0.00115258	1.13324	0.00117784																							
6-1-2012 18:03:30	1.52403	0.00170075	1.52403	0.00170075	1.52403	0.00174279																							
6-1-2012 18:04:30	1.34184	0.00260456	1.34184	0.00216039	1.34184	0.00263676																							
6-1-2012 18:05:30	1.78377	0.0037098	1.78377	0.00295539	1.78377	0.00376671																							
6-1-2012 18:06:30	0.935827	0.00196127	0.935827	0.0017814	0.935827	0.00198727																							
6-1-2012 18:07:30	1.20403	0.00181918	1.20403	0.00181918	1.13714	0.00184274																							
6-1-2012 18:08:30	0.799912	0.00144152	0.799912	0.00144152	0.799912	0.00143357																							
6-1-2012 18:09:30	0.668856	0.000784456	0.668856	0.000784456	0.668856	0.000788212																							
6-1-2012 18:10:30	0.731057	0.000864626	0.731057	0.000864626	0.731057	0.00088226																							
6-1-2012 18:11:30	0.733342	0.000986089	0.733342	0.000986089	0.733342	0.00100569																							
6-1-2012 18:12:30	0.59812	0.000610079	0.59812	0.000610079	0.59812	0.000627329																							
6-1-2012 18:13:30	0.535243	0.00126512	0.535243	0.00126512	0.535243	0.00126525																							
6-1-2012 18:14:30	0.802529	0.00259711	0.802529	0.00231261	0.802529	0.00262631																							
6-1-2012 18:15:30	1.99228	0.00561151	1.99228	0.0025669	1.99228	0.00565563																							
6-1-2012 18:16:30	7.00361	0.00634587	7.00361	0.00634587	7.00361	0.00656466																							
6-1-2012 18:17:30	7.15434	0.00699397	7.15434	0.00699397	7.15434	0.00719339																							
6-1-2012 18:18:30	5.51654	0.00705578	5.51654	0.00640865	5.51654	0.00722454																							
6-1-2012 18:19:30	10.5656	0.0102162	10.5656	0.0100713	10.5656	0.0104993																							
6-1-2012 18:20:30	10.4665	0.00873214	10.4665	0.00873214	10.4665	0.00899863																							
6-1-2012 18:21:30	10.2022	0.00923543	10.2022	0.00923543	10.2022	0.00951347																							
6-1-2012 18:22:30	8.73109	0.0101033	8.73109	0.0101033	8.73109	0.0102632																							
6-1-2012 18:23:30	7.59807	0.0110678	7.59807	0.00937553	7.59807	0.0112762																							
6-1-2012 18:24:30	1.60115	0.00121826	1.60115	0.00121826	1.60115	0.00126104																							
6-1-2012 18:25:30	1.5325	0.00190026	1.5325	0.00190026	1.5325	0.00195308																							
6-1-2012 18:26:30	0.797674	0.00215899	0.797674	0.00215899	0.797674	0.00218865																							
6-1-2012 18:27:30	0.802467	0.00133661	0.802467	0.00133661	0.802467	0.00135737																							
6-1-2012 18:28:30	1.73389	0.00199114	1.73389	0.00199114	1.73389	0.00202948																							
6-1-2012 18:29:30	1.86596	0.00214839	1.86596	0.00214839	1.86596	0.00219107																							
6-1-2012 18:30:30	1.19585	0.000864589	1.19585	0.000864589	1.19585	0.000894825																							
6-1-2012 18:31:30	0.533495	0.000953219	0.533495	0.000953219	0.533495	0.000953796																							
6-1-2012 18:32:30	0.599976	0.000590835	0.599976	0.000590835	0.599976	0.000610986																							
6-1-2012 18:33:30	0.601841	0.000603355	0.601841	0.000603355	0.601841	0.00061503																							
6-1-2012 18:34:30	1.60037	0.00225719	1.60037	0.00225719	1.60037	0.00227971																							
6-1-2012 18:35:30	1.93295	0.0021042	1.93295	0.0021042	1.93295	0.00215609																							
6-1-2012 18:36:30	1.06685	0.00207356	1.06685	0.00207356	1.06685	0.00210151																							
6-1-2012 18:37:30	1.19594	0.00185863	1.19594	0.00185863	1.19594	0.00187323																							
6-1-2012 18:38:30	0.601871	0.000785054	0.601871	0.000785054	0.601871	0.000793042																							
6-1-2012 18:39:30	0.80017	0.000602089	0.80017	0.000602089	0.80017	0.000621849																							
6-1-2012 18:40:30	0.733075	0.00132136	0.733075	0.00132136	0.733075	0.0013427																							
6-1-2012 18:41:30	0.666701	0.000908355	0.666701	0.000908355	0.666701	0.000917926																							
6-1-2012 18:42:30	0.266716	0.000361556	0.266716	0.000361556	0.266716	0.000369472																							
6-1-2012 18:43:30	0.930055	0.000590804	0.930055	0.000590804	0.930055	0.00062305																							
6-1-2012 18:44:30	0.59988	0.000600277	0.59988	0.000600277	0.59988	0.000618571																							
6-1-2012 18:45:30	0.602185	0.00653128	0.602185	0.0015414	0.602185	0.00654959																							
6-1-2012 18:46:30	0.533445	0.000620969	0.533445	0.000620969	0.533445	0.000631354																							
6-1-2012 18:47:30	0.730746	0.00120363	0.730746	0.00120363	0.730746	0.00122097																							
6-1-2012 18:48:30	0.266654	0.00218495	0.266654	0.00130315	0.266654	0.0021926																							
6-1-2012 18:49:30	0.666772	0.000665409	0.666772	0.000665409	0.666772	0.000686192																							
6-1-2012 18:50:30	1.87846	0.00256142	1.87846	0.00256142	1.87846	0.00260152																							
6-1-2012 18:51:30	3.64334	0.00475964	3.64334	0.00475964	3.64334	0.00484841																							
6-1-2012 18:52:30	1.80689	0.00187605	1.80689	0.00187605	1.80689	0.0019375																							
6-1-2012 18:53:30	1.32812	0.00173013	1.32812	0.00173013	1.32812	0.00178065																							
6-1-2012 18:54:30	2.00648	0.00193083	2.00648	0.00193083	1.93959	0.00196805																							
6-1-2012 18:55:30	0.600219	0.000809811	0.600219	0.000809811	0.600219	0.00082413																							
6-1-2012 18:56:30	0.466611	0.000174284	0.466611	0.000174284	0.466611	0.000187391																							
6-1-2012 18:57:30	0.866722	0.00193777	0.866722	0.00193777	0.866722	0.00195957																							
6-1-2012 18:58:30	1.13314	0.000816769	1.13314	0.000816769	1.06648	0.000835034																							
6-1-2012 18:59:30	9.0972	0.0118195	9.0972	0.0108869	9.0972	0.012065																							
6-1-2012 19:00:30	18.8016	0.0236192	18.8016	0.0225483	18.8016	0.0240468																							
6-1-2012 19:01:30	18.8662	0.0223955	18.8662	0.0223031	18.8662	0.0228164																							
6-1-2012 19:02:30	16.8678	0.0225286	16.8678	0.017857	16.8678	0.0229576																							
6-1-2012 19:03:30	12.7333	0.0137744	12.7333	0.0134885	12.7333	0.0140773																							
6-1-2012 19:04:30	23.939	0.0252159	23.939	0.0234945	23.8723	0.0258417																							
6-1-2012 19:05:30	24.877	0.0276181	24.877	0.0259577	24.877	0.0282382																							
6-1-2012 19:06:30	15.3446	0.0140686	15.3446	0.0140664	15.3446	0.0144556																							
6-1-2012 19:07:30	10.4324	0.0132147	10.4324	0.0124755	10.3656	0.013426																							
6-1-2012 19:08:30	10.469	0.00764853	10.469	0.00764853	10.469	0.00794429																							
6-1-2012 19:09:30	8.79704	0.00967432	8.79704	0.00967432	8.79704	0.00987965																							
6-1-2012 19:10:30	4.45289	0.00572655	4.45289	0.00572655	4.45289	0.00583639																							
6-1-2012 19:11:30	2.74247	0.00298894	2.74247	0.00298894	2.74247	0.00306393																							
6-1-2012 19:12:30	1.99989	0.00145906	1.99989	0.00145906	1.99989	0.0015247																							
6-1-2012 19:13:30	3.26638	0.0108842	3.26638	0.00462797	3.26638	0.0109821																							
6-1-2012 19:14:30	1.92712	0.00196113	1.92712	0.00196113	1.92712	0.00200473																							
6-1-2012 19:15:30	1.26756	0.00157539	1.26756	0.00157539	1.26756	0.00159994																							
6-1-2012 19:16:30	2.67321	0.00267162	2.67321	0.00267162	2.67321	0.00272444																							
6-1-2012 19:17:30	2.93385	0.00224806	2.93385	0.00224806	2.93385	0.00234164																							
6-1-2012 19:18:30	5.09942	0.00741949	5.09942	0.00596198	5.09942	0.00754781																							
6-1-2012 19:19:30	5.50431	0.00428632	5.50431	0.00428632	5.50431	0.00444667																							
6-1-2012 19:20:30	5.46765	0.00547011	5.46765	0.00547011	5.46765	0.00562194																							
6-1-2012 19:21:30	7.39724	0.0104806	7.39724	0.00819596	7.3306	0.0106474																							
6-1-2012 19:22:30	4.65036	0.00479797	4.65036	0.00479797	4.58393	0.00489229																							
6-1-2012 19:23:30	3.27864	0.00425511	3.27864	0.00425511	3.27864	0.00437996																							
6-1-2012 19:24:30	2.19924	0.00565879	2.19924	0.00298287	2.19924	0.00570764																							
6-1-2012 19:25:30	2.33398	0.00280037	2.33398	0.00280037	2.33398	0.00286834																							
6-1-2012 19:26:30	1.79999	0.00500304	1.79999	0.00451132	1.79999	0.00502066																							
6-1-2012 19:27:30	1.66141	0.00265106	1.66141	0.00265106	1.66141	0.00269369																							
6-1-2012 19:28:30	1.13341	0.00112945	1.13341	0.00112945	1.06673	0.00115485																							
6-1-2012 19:29:30	0.601789	0.000828838	0.601789	0.000828838	0.601789	0.000839046																							
6-1-2012 19:30:30	1.12954	0.0020053	1.12954	0.0019172	1.12954	0.00203211																							
6-1-2012 19:31:30	1.13715	0.00151454	1.13715	0.00151454	1.13715	0.00155212																							
6-1-2012 19:32:30	0.730874	0.000476549	0.730874	0.000476549	0.730874	0.000504087																							
6-1-2012 19:33:30	1.13344	0.00131867	1.13344	0.00131867	1.13344	0.00134334																							
6-1-2012 19:34:30	0.802605	0.00104455	0.802605	0.00104455	0.802605	0.00106872																							
6-1-2012 19:35:30	0.533375	0.000756901	0.533375	0.000756901	0.533375	0.000768831																							
6-1-2012 19:36:30	0.600129	0.000711521	0.600129	0.000711521	0.600129	0.000733796																							
6-1-2012 19:37:30	0.797229	0.00163858	0.797229	0.00163858	0.797229	0.00165708																							
6-1-2012 19:38:30	0.60202	0.000410592	0.60202	0.000410592	0.60202	0.0004239																							
6-1-2012 19:39:30	0.800314	0.000529891	0.800314	0.000529891	0.800314	0.000558984																							
6-1-2012 19:40:30	0.866461	0.000833456	0.866461	0.000833456	0.866461	0.000876326																							
6-1-2012 19:41:30	1.26217	0.00308687	1.26217	0.00280095	1.26217	0.00312195																							
6-1-2012 19:42:30	0.200709	0.000356002	0.200709	0.000356002	0.200709	0.000364387																							
6-1-2012 19:43:30	0.792123	0.00141946	0.792123	0.00141946	0.792123	0.00145932																							
6-1-2012 19:44:30	0.402683	0.000449962	0.402683	0.000449962	0.402683	0.000459639																							
6-1-2012 19:45:30	0.802391	0.00067585	0.802391	0.00067585	0.802391	0.000693526																							
6-1-2012 19:46:30	0.46684	0.000254611	0.46684	0.000254611	0.46684	0.000272545																							
6-1-2012 19:47:30	0.533338	0.00165446	0.533338	0.00165446	0.533338	0.00167138																							
6-1-2012 19:48:30	0.730935	0.000889714	0.730935	0.000889714	0.730935	0.000908256																							
6-1-2012 19:49:30	0.797439	0.00112042	0.797439	0.00112042	0.797439	0.00114361																							
6-1-2012 19:50:30	0.602054	0.00105547	0.602054	0.00105547	0.602054	0.00106587																							
6-1-2012 19:51:30	0.735777	0.000433514	0.735777	0.000433514	0.735777	0.00045315																							
6-1-2012 19:52:30	0.398548	0.000330371	0.398548	0.000330371	0.398548	0.000343029																							
6-1-2012 19:53:30	0.869238	0.00129845	0.869238	0.00129845	0.869238	0.00132931																							
6-1-2012 19:54:30	0.531591	0.000897307	0.531591	0.000897307	0.531591	0.000912785																							
6-1-2012 19:55:30	0.400104	0.00109831	0.400104	0.00109831	0.400104	0.00110124																							
6-1-2012 19:56:30	0.334365	0.000510861	0.334365	0.000510861	0.267492	0.000502794																							
6-1-2012 19:57:30	0.664664	0.00190943	0.664664	0.00190943	0.664664	0.00191715																							
6-1-2012 19:58:30	0.40111	0.000541224	0.40111	0.000541224	0.40111	0.000555244																							
6-1-2012 19:59:30	0.733499	0.00159362	0.733499	0.00159362	0.733499	0.00162315																							
6-1-2012 20:00:30	0.799925	0.00141354	0.799925	0.00141354	0.799925	0.00142671																							
6-1-2012 20:01:30	0.863767	0.00113958	0.863767	0.00113958	0.863767	0.00116682																							
6-1-2012 20:02:30	0.735967	0.00167994	0.735967	0.00167994	0.669061	0.00168638																							
6-1-2012 20:03:30	0.599971	0.000963908	0.599971	0.000963908	0.599971	0.000974288																							
6-1-2012 20:04:30	0.662278	0.00248466	0.662278	0.00212244	0.662278	0.0024875																							
6-1-2012 20:05:30	0.738219	0.000664047	0.738219	0.000664047	0.738219	0.000686011																							
6-1-2012 20:06:30	0.866795	0.000656248	0.866795	0.000656248	0.866795	0.000673505																							
6-1-2012 20:07:30	0.666799	0.000964645	0.666799	0.000964645	0.666799	0.00097334																							
6-1-2012 20:08:30	0.863512	0.00287992	0.863512	0.00233056	0.863512	0.00289535																							
6-1-2012 20:09:30	0.800193	0.00201259	0.800193	0.00201259	0.800193	0.00202417																							
6-1-2012 20:10:30	0.794751	0.00120608	0.794751	0.00120608	0.794751	0.00124088																							
6-1-2012 20:11:30	1.07737	0.00100992	1.07737	0.00100992	1.07737	0.00104253																							
6-1-2012 20:12:30	1.13355	0.00210351	1.13355	0.00210351	1.13355	0.00212375																							
6-1-2012 20:13:30	0.533446	0.00269486	0.533446	0.00221231	0.533446	0.002706																							
6-1-2012 20:14:30	0.529437	0.000677788	0.529437	0.000677788	0.529437	0.000695843																							
6-1-2012 20:15:30	0.470033	0.000545285	0.470033	0.000545285	0.402886	0.000554904																							
6-1-2012 20:16:30	0.866578	0.000658068	0.866578	0.000658068	0.866578	0.000684084																							
6-1-2012 20:17:30	0.599939	0.00295188	0.599939	0.00162899	0.599939	0.00296257																							
6-1-2012 20:18:30	1.06302	0.00208603	1.06302	0.00208603	1.06302	0.00209428																							
6-1-2012 20:19:30	1.13716	0.00175201	1.13716	0.00175201	1.13716	0.00177791																							
6-1-2012 20:20:30	0.730737	0.00124252	0.730737	0.00124252	0.730737	0.00126833																							
6-1-2012 20:21:30	0.666744	0.000979514	0.666744	0.000979514	0.666744	0.000989343																							
6-1-2012 20:22:30	0.535125	0.000693051	0.535125	0.000693051	0.535125	0.000704703																							
6-1-2012 20:23:30	0.666688	0.000530161	0.666688	0.000530161	0.666688	0.00054648																							
6-1-2012 20:24:30	0.863485	0.000625985	0.863485	0.000625985	0.863485	0.000649506																							
6-1-2012 20:25:30	1.00023	0.00248807	1.00023	0.00235526	1.00023	0.00251245																							
6-1-2012 20:26:30	0.802426	0.00181536	0.802426	0.00181536	0.802426	0.00184531																							
6-1-2012 20:27:30	0.730984	0.00244239	0.730984	0.00244239	0.730984	0.00247431																							
