time centers	number conc comb	mass conc BBHG	mass conc comb
5-1-2015 23:34:30	1.9986	0.0102098	0.0128573
5-1-2015 23:35:30	1.33474	0.00610565	0.00610565
5-1-2015 23:36:30	1.66525	0.0064871	0.00646761
5-1-2015 23:37:30	2.16729	0.00777412	0.008629
5-1-2015 23:38:30	1.33294	0.00375694	0.00375694
5-1-2015 23:39:30	2.00012	0.00554384	0.00554384
5-1-2015 23:40:30	1.41705	0.00912294	0.0710252
5-1-2015 23:41:30	1.49956	0.00324358	0.00324358
5-1-2015 23:42:30	2.00007	0.00528333	0.00528333
5-1-2015 23:43:30	1.83344	0.00810516	0.0111918
5-1-2015 23:44:30	1.66554	0.00568246	0.00586013
5-1-2015 23:45:30	1.75252	0.00422903	0.00422903
5-1-2015 23:46:30	2.16433	0.00666115	0.00666115
5-1-2015 23:47:30	1.83504	0.0100402	0.0100402
5-1-2015 23:48:30	2.33159	0.00694833	0.00694833
5-1-2015 23:49:30	1.50136	0.00499093	0.00499093
5-1-2015 23:50:30	1.41584	0.00543849	0.010047
5-1-2015 23:51:30	1.75056	0.00776253	0.00889173
5-1-2015 23:52:30	1.24544	0.00638085	0.00906918
5-1-2015 23:53:30	2.0918	0.00945989	0.0104081
5-1-2015 23:54:30	1.99823	0.00791563	0.00923268
5-1-2015 23:55:30	1.58337	0.00386592	0.00386592
5-1-2015 23:56:30	1.33375	0.00412936	0.00412936
5-1-2015 23:57:30	1.91633	0.00815303	0.0110183
5-1-2015 23:58:30	1.49925	0.00790211	0.00880733
5-1-2015 23:59:30	2.00782	0.00441189	0.00441189
